2026-02-01 00:01:32 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=161.26.182.4, request_id=lflqjl3txckugnp7, trace_id=6xlsh3wl7aheqnnsebn10d8a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:08:38 | WARN | auth | Payment provider latency high (564ms) (env=prod, region=me-south-1, ip=118.185.103.204, request_id=k5su9ux3yxxlmew9, trace_id=tgo6aakbwlbwmzjjnzqs4sus, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:10:32 | WARN | auth | High memory usage warning mem=92% (env=prod, region=ap-southeast-1, ip=15.63.52.198, request_id=csqiihm2sqtg5exp, trace_id=0bnn8yerutodcsxmz3iukq4s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:12:36 | WARN | auth | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=83.18.42.200, request_id=njloyy4fnpc64yih, trace_id=y7e5lr1xu3l9pyhfo3397lft, ua="PostmanRuntime/7.36.0")
2026-02-01 21:14:08 | WARN | auth | High memory usage warning mem=99% (env=dev, region=us-east-1, ip=106.241.207.121, request_id=tgn8tyao12g5o9g1, trace_id=6jpid0lzc2fun5ou3yhlper4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:16:43 | WARN | auth | High memory usage warning mem=78% (env=prod, region=me-south-1, ip=31.20.52.133, request_id=ogqtyd0rj6wq53h7, trace_id=tnj8zos44jkkyikem585fdp2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:18:25 | WARN | auth | Queue backlog growing size=1285 (env=prod, region=ap-southeast-1, ip=138.253.222.151, request_id=47g1v4kwk0pqetkt, trace_id=kucmkhwtc240bayepshvaxlr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:24:13 | WARN | auth | Payment provider latency high (2773ms) (env=prod, region=eu-west-1, ip=165.162.108.60, request_id=rediqre6s0t4k96x, trace_id=7uay8ayc9u609x2erlpgrkq9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:26:34 | WARN | auth | Temporary network jitter detected rtt_ms=587 (env=prod, region=me-south-1, ip=185.18.115.246, request_id=acnaiinuxujjb84g, trace_id=su8sk3aife6q4ataqpsuna0d, ua="curl/8.4.0")
2026-02-01 21:28:32 | WARN | auth | Rate limit nearing threshold remaining=0 (env=prod, region=me-south-1, ip=145.75.241.81, request_id=o9g4jdftgxuzfxih, trace_id=1bz9uy3lx2hdzagszuzwt7jq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:31:25 | WARN | auth | High memory usage warning mem=86% (env=prod, region=eu-west-1, ip=34.77.112.198, request_id=acxwmjdffzn0ik07, trace_id=rlx7s8eirq7u0r5bbgs5ensh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:31:45 | WARN | auth | High memory usage warning mem=89% (env=staging, region=eu-west-1, ip=154.120.80.179, request_id=fx9tnpujsha1xika, trace_id=i2a7vbd28sm64idxgcbpf5h6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:31:59 | WARN | auth | Retrying request to upstream service attempt=3 (env=staging, region=ap-southeast-1, ip=197.239.250.225, request_id=erx3ijiduxpmu8xz, trace_id=4joivypbw4zs0wfbsfiyim9y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:34:58 | WARN | auth | High memory usage warning mem=75% (env=dev, region=ap-southeast-1, ip=83.17.173.146, request_id=jtbaagymv7fq0ijz, trace_id=yb7t6d6h9gtm74diqp1sr7fb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:35:10 | WARN | auth | High memory usage warning mem=96% (env=staging, region=ap-southeast-1, ip=185.55.139.91, request_id=qz43g0qzv22l9vk4, trace_id=y0ysah0ni3yehuzy5cowbsxw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:35:40 | WARN | auth | Disk usage above 80% disk=93% (env=prod, region=ap-southeast-1, ip=40.100.143.219, request_id=r506b1oeiuiumd92, trace_id=rebmt1f5uziayac7eizmbjf9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:41:12 | WARN | auth | Slow response detected (2239ms) endpoint=/files/upload (env=staging, region=me-south-1, ip=216.213.101.198, request_id=3h1filjciz1xxlzj, trace_id=kl0vkkalifjkhe1b3nsfh7x4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:41:14 | WARN | auth | Elevated error rate observed window_s=60 rate=14.7% (env=prod, region=us-east-1, ip=64.156.189.37, request_id=ny19dmafpceq9hxn, trace_id=cpxtsuukv9ly830fck4q6g8p, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:41:23 | WARN | auth | Circuit breaker half-open dependency=cdn-edge (env=prod, region=eu-west-1, ip=208.16.181.173, request_id=vg15tawzlaml2bim, trace_id=rbcauadxrw5bkalrpxsfijrh, ua="PostmanRuntime/7.36.0")
2026-02-01 21:43:14 | WARN | auth | Elevated error rate observed window_s=300 rate=3.5% (env=prod, region=ap-southeast-1, ip=65.174.43.127, request_id=jzu9qezazgfwo7k5, trace_id=w7q3kanivdncfyzk2z8lb50j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:45:56 | WARN | auth | Queue backlog growing size=8371 (env=prod, region=us-east-1, ip=200.49.197.65, request_id=1h4om1i88m9ugcfc, trace_id=6gk12ams0ydpif1d2btgyyzt, ua="curl/8.4.0")
2026-02-01 21:47:48 | WARN | auth | Queue backlog growing size=6657 (env=prod, region=us-east-1, ip=190.25.157.30, request_id=ai2track30lc1gca, trace_id=l7km1hzsw49rrjft4vrln0hk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:48:29 | WARN | auth | Slow response detected (2343ms) endpoint=/files/9647 (env=prod, region=eu-west-1, ip=69.22.216.21, request_id=tv05vshrre6gb7bs, trace_id=0hw3e14jdydl0qwb7rm6p09f, ua="PostmanRuntime/7.36.0")
2026-02-01 21:50:27 | WARN | auth | High memory usage warning mem=75% (env=prod, region=eu-west-1, ip=38.124.48.200, request_id=nikz5anjxwvod770, trace_id=g6vwfylsidk93t75wfcq41xl, ua="curl/8.4.0")
2026-02-01 21:53:25 | WARN | auth | Retrying request to upstream service attempt=4 (env=staging, region=us-east-1, ip=158.52.206.184, request_id=1cikv9ddbg3kb3ve, trace_id=77kgmyoeppzt9teryk8kwgpd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:55:12 | WARN | auth | Elevated error rate observed window_s=300 rate=7.1% (env=dev, region=me-south-1, ip=111.223.10.162, request_id=8sgjsusvgkzlrmq5, trace_id=mcjs6jrt564mrmeybp79mmuv, ua="curl/8.4.0")
2026-02-01 21:56:00 | WARN | auth | Circuit breaker half-open dependency=redis (env=prod, region=us-east-1, ip=94.244.41.177, request_id=0gs80nodeb9rsz2d, trace_id=jbs37jbr1xc2csoqw1y5el2p, ua="curl/8.4.0")
2026-02-01 22:05:08 | WARN | auth | Disk usage above 80% disk=81% (env=prod, region=eu-west-1, ip=26.176.227.250, request_id=2t1ufc8d5i6xrjk6, trace_id=8p8t9g69yo4yye6isuc68acf, ua="PostmanRuntime/7.36.0")
2026-02-01 22:06:09 | WARN | auth | Elevated error rate observed window_s=120 rate=11.9% (env=prod, region=ap-southeast-1, ip=15.9.136.198, request_id=afx66c6l7w8ccks9, trace_id=eua9wzyb6il4byhjm7txn4zp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:08:57 | WARN | auth | Rate limit nearing threshold remaining=7 (env=prod, region=me-south-1, ip=251.160.46.125, request_id=64fvkm3gznkpv966, trace_id=r816f69lxzvrctlwzax5fmns, ua="PostmanRuntime/7.36.0")
2026-02-01 22:13:12 | WARN | auth | Temporary network jitter detected rtt_ms=395 (env=dev, region=us-east-1, ip=18.113.189.27, request_id=ax21zarnh8k8blkd, trace_id=v08rex20rpbjciq056b0wyhg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:16:30 | WARN | auth | Temporary network jitter detected rtt_ms=407 (env=prod, region=me-south-1, ip=38.213.193.116, request_id=dokxx4sqz0ym7x8c, trace_id=z19f4j79bgldnvau8iv6u4r3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:18:20 | WARN | auth | High memory usage warning mem=70% (env=prod, region=me-south-1, ip=149.44.201.194, request_id=dpjbj2n2cogpwxpb, trace_id=n1tp6yrzf7qc4g16ommk7vov, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:18:28 | WARN | auth | Payment provider latency high (3106ms) (env=staging, region=ap-southeast-1, ip=104.92.112.99, request_id=0m84p0lidyrwk3rt, trace_id=5ii9t7fooyi78pwz3n237c5k, ua="curl/8.4.0")
2026-02-01 22:19:41 | WARN | auth | High memory usage warning mem=81% (env=prod, region=eu-west-1, ip=212.37.96.15, request_id=o1dnsqmt4owcsgs4, trace_id=cw577395i5xh7aaeeq6q6k3n, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:20:08 | WARN | auth | Circuit breaker half-open dependency=cdn-edge (env=staging, region=ap-southeast-1, ip=154.14.137.126, request_id=bv7cryt4u5qmvjx8, trace_id=l1mfmsta4xcly992w4p6o5vd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:22:43 | WARN | auth | High memory usage warning mem=68% (env=prod, region=eu-west-1, ip=148.200.180.182, request_id=usnvgynpr0kaff84, trace_id=rbwv3w6g6hj9l791x0eowl6x, ua="curl/8.4.0")
2026-02-01 22:23:14 | WARN | auth | Rate limit nearing threshold remaining=19 (env=prod, region=us-east-1, ip=78.9.56.146, request_id=zpd2mg2qcu4q1t4g, trace_id=2u3r9hey1uo0w3byli0vgme9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:24:44 | WARN | auth | Queue backlog growing size=5585 (env=dev, region=eu-west-1, ip=237.155.228.87, request_id=2v8snidzn6mzptjm, trace_id=0n1q1d0cxgdc9acgvghky3v1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:28:28 | WARN | auth | Elevated error rate observed window_s=30 rate=14.4% (env=prod, region=ap-southeast-1, ip=63.251.131.22, request_id=2oasp54ap5zmimc4, trace_id=s2mqs0dcmguz39ospbi3j3z2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:29:31 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=ap-southeast-1, ip=154.187.248.254, request_id=sngwt0kbp9ulgg0t, trace_id=nmksfae6guislj1ruixv48ns, ua="PostmanRuntime/7.36.0")
2026-02-01 22:31:17 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=152.135.63.15, request_id=2n5tdzn14tmvybqq, trace_id=ooq3ryiv5n0b4qyqj1g0mp7v, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:32:31 | WARN | auth | Disk usage above 80% disk=84% (env=prod, region=us-east-1, ip=212.89.30.4, request_id=7slaagbls1lcda64, trace_id=gspgncogg1ov4o3oix5rb1br, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:34:20 | WARN | auth | Rate limit nearing threshold remaining=3 (env=prod, region=ap-southeast-1, ip=107.1.150.39, request_id=li8fgjuw7pa0rmny, trace_id=sj92epgxm11iyn4hay6zgn07, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:35:32 | WARN | auth | Queue backlog growing size=757 (env=prod, region=me-south-1, ip=8.80.124.64, request_id=wrhlpb8zicq2je9q, trace_id=oniv0h2eals8d1k3qm5k6yet, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:35:33 | WARN | auth | Queue backlog growing size=1317 (env=staging, region=me-south-1, ip=222.219.87.56, request_id=vt9iza1e1zcz6v3a, trace_id=v0svmj2eb9gq9is1lj3o02ib, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:39:18 | WARN | auth | High memory usage warning mem=77% (env=staging, region=us-east-1, ip=48.37.139.139, request_id=p9u0pfyg4nw8psg6, trace_id=22f3r2npkmgszc6g46u3o5hg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:40:11 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=243.228.227.242, request_id=huav3ef61vfc201w, trace_id=gx3s8o90at45epoig9pjylh0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:42:14 | WARN | auth | Slow response detected (455ms) endpoint=/users/4039 (env=prod, region=eu-west-1, ip=110.96.156.71, request_id=nl76tdj4da6pdttb, trace_id=isqpbvqkfx6q5saofqgv36m1, ua="PostmanRuntime/7.36.0")
2026-02-01 22:42:20 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=70.146.157.239, request_id=ip07uthdaz0wqx3c, trace_id=ygn9hdhonh7ruoz477z398hd, ua="PostmanRuntime/7.36.0")
2026-02-01 22:45:16 | WARN | auth | High memory usage warning mem=60% (env=staging, region=me-south-1, ip=31.197.33.201, request_id=7h2c35slldx1skoo, trace_id=s43jbrz6zfkscgum5wcm5ds0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:53:28 | WARN | auth | Elevated error rate observed window_s=30 rate=6.4% (env=staging, region=us-east-1, ip=234.198.231.137, request_id=ma34o8m6gpabovod, trace_id=qt97j2c3umn8id2lpz7f2n6w, ua="curl/8.4.0")
2026-02-01 22:55:36 | WARN | auth | Slow response detected (2435ms) endpoint=/search?q=camera (env=prod, region=eu-west-1, ip=80.221.92.121, request_id=rvbtwrq8vcc83iop, trace_id=x8l2591erviwfxxhye0u8b2j, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:56:33 | WARN | auth | Queue backlog growing size=1874 (env=prod, region=ap-southeast-1, ip=27.121.20.170, request_id=fnpbi1qbiyc79xie, trace_id=qm8qo3rm1giamfujxrp35b3h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:57:27 | WARN | auth | Circuit breaker half-open dependency=search-index (env=prod, region=us-east-1, ip=177.176.65.244, request_id=up2w7n8dys099fgr, trace_id=61fzut9568tj8uzq016823yq, ua="PostmanRuntime/7.36.0")
2026-02-01 22:57:32 | WARN | auth | Queue backlog growing size=1508 (env=staging, region=me-south-1, ip=176.82.163.221, request_id=ulyajxzlxdls4ymr, trace_id=2p2j807hgtvlaqqxfdft0ouo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:02:34 | WARN | auth | Queue backlog growing size=6199 (env=staging, region=eu-west-1, ip=253.226.141.69, request_id=geox5ahjetnpmlmr, trace_id=6zvg1lz2qbnhh57ob607hsho, ua="curl/8.4.0")
2026-02-01 23:02:59 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=ap-southeast-1, ip=39.151.117.189, request_id=6jte00eokl3zjry8, trace_id=hvfor3jeo78co23kpwe83t1s, ua="PostmanRuntime/7.36.0")
2026-02-01 23:03:51 | WARN | auth | Circuit breaker half-open dependency=kms (env=dev, region=me-south-1, ip=88.55.224.238, request_id=xqyfcbda6rkorq58, trace_id=t3k89ui750cgxuvdsekk7u77, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:03:54 | WARN | auth | Retrying request to upstream service attempt=4 (env=dev, region=ap-southeast-1, ip=52.230.71.86, request_id=0vpfdqb8sfsrk5rp, trace_id=8k6sgsu2fxlisuzj9xgljer7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:05:05 | WARN | auth | Circuit breaker half-open dependency=email-smtp (env=staging, region=me-south-1, ip=102.99.48.142, request_id=5c5ey1nf1yv89dod, trace_id=horyfd6apb48e7q1yqihej2r, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:05:33 | WARN | auth | Elevated error rate observed window_s=300 rate=8.0% (env=prod, region=eu-west-1, ip=236.66.34.29, request_id=xh85h4f26x5aa5uz, trace_id=wqaigyh6z4lzvjctio5dl6ye, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:07:22 | WARN | auth | Rate limit nearing threshold remaining=40 (env=prod, region=ap-southeast-1, ip=5.206.13.124, request_id=vldxo0rvi7t1ztsv, trace_id=9wgzxmurlpyeea1lkkg65rsg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:08:15 | WARN | auth | Slow response detected (2979ms) endpoint=/users/3182 (env=prod, region=ap-southeast-1, ip=188.239.72.20, request_id=i1ajt3814iowegd0, trace_id=qeqzpbc53eyg6ykcqe16noff, ua="curl/8.4.0")
2026-02-01 23:09:36 | WARN | auth | Retrying request to upstream service attempt=1 (env=staging, region=ap-southeast-1, ip=40.190.169.155, request_id=8pxihzwkg7j7l4as, trace_id=uojafkh1vs9z5k5t8fa758f8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:12:38 | WARN | auth | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=189.25.137.124, request_id=qj5915lstyj6j5dt, trace_id=9qozxzoohwb9d5ffjbh3hzuq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:14:13 | WARN | auth | Queue backlog growing size=244 (env=prod, region=us-east-1, ip=145.123.96.3, request_id=s50krrn7xi7iiiqo, trace_id=knt7la6e2pofacz3uydggozm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:16:29 | WARN | auth | Circuit breaker half-open dependency=orders-api (env=prod, region=us-east-1, ip=220.57.66.177, request_id=z09rpaai3lgn6svz, trace_id=yl7moek59fyawv4j7zxv55w3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:22:50 | WARN | auth | Temporary network jitter detected rtt_ms=852 (env=prod, region=me-south-1, ip=32.179.155.250, request_id=k7lbuevvs2j6ifuo, trace_id=wpalavh9wcd83hbxm26vtf3q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:24:33 | WARN | auth | Queue backlog growing size=4783 (env=prod, region=us-east-1, ip=81.46.122.81, request_id=bggt3c56zs4dggx9, trace_id=6kz4945yb8seeqq39ae5eon6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:25:34 | WARN | auth | Circuit breaker half-open dependency=kms (env=staging, region=us-east-1, ip=252.73.237.98, request_id=bm0pu5rgd0qifxqe, trace_id=qepcm0h617do7g7aebsg2fi6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:26:49 | WARN | auth | Circuit breaker half-open dependency=search-index (env=prod, region=eu-west-1, ip=41.93.126.185, request_id=mces0eqbyemdvrkb, trace_id=9lnrdyzu7e5cttdei1lei725, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:27:09 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=me-south-1, ip=156.96.232.217, request_id=n74skpy6vxzh41ot, trace_id=31zyiyrlpc4yl2vdkj0if4di, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:30:43 | WARN | auth | Slow response detected (1133ms) endpoint=/inventory/SKU35124 (env=prod, region=eu-west-1, ip=202.37.106.127, request_id=3kvyohfu9l9bjos4, trace_id=3ro8rgpk7bkb76hssgeden01, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:30:57 | WARN | auth | Rate limit nearing threshold remaining=38 (env=prod, region=me-south-1, ip=176.116.228.205, request_id=oxoo3mjo4joylai9, trace_id=n8s15hhpliil2hffbm6sh1sn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:31:33 | WARN | auth | Payment provider latency high (1400ms) (env=staging, region=me-south-1, ip=196.75.247.197, request_id=cyglv8gfn6jisxzq, trace_id=3blrg9bmw7g9qmroobshsdlv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:31:48 | WARN | auth | Rate limit nearing threshold remaining=43 (env=prod, region=me-south-1, ip=123.209.92.221, request_id=sk5bi1h3ywx1cpcv, trace_id=siysx584mxbfgudnk0v64zlj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:33:36 | WARN | auth | Queue backlog growing size=5744 (env=prod, region=us-east-1, ip=61.138.149.43, request_id=k0lghoeuk80jn7zs, trace_id=mb282afk61slfg6163tbugvm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:33:44 | WARN | auth | Rate limit nearing threshold remaining=38 (env=staging, region=us-east-1, ip=119.123.238.65, request_id=5n4ghlrqn7nzsi1l, trace_id=seoc382g20xsth79odhm35v0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:34:21 | WARN | auth | Rate limit nearing threshold remaining=16 (env=prod, region=ap-southeast-1, ip=25.227.183.115, request_id=rw9hlt7w1fxpp0kx, trace_id=hwxr2c4gjzpf9w7u3j05z3ir, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:38:00 | WARN | auth | Disk usage above 80% disk=96% (env=staging, region=ap-southeast-1, ip=185.43.129.180, request_id=4kn4p4jux66p0h7i, trace_id=qgu8pmkef5ww2zqd8br97jzu, ua="curl/8.4.0")
2026-02-01 23:38:28 | WARN | auth | Disk usage above 80% disk=91% (env=prod, region=eu-west-1, ip=27.33.222.218, request_id=cun1thwm8fkuoarm, trace_id=4ykno76fuerj1v2c1mtr78n7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:41:15 | WARN | auth | Queue backlog growing size=9310 (env=prod, region=me-south-1, ip=164.137.119.56, request_id=2xfhry0vzl3tzzbc, trace_id=6rf71vo73j2h5o19srtttf64, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:41:42 | WARN | auth | High memory usage warning mem=97% (env=prod, region=us-east-1, ip=27.41.183.162, request_id=woo5ezw053ffv7gs, trace_id=ejvtwcrwq7lweqmbh22ogcus, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:42:57 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=1.192.254.4, request_id=mzis297n4gvt4g4i, trace_id=4h2a6ekd6geaxojohwq8bn5v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:43:00 | WARN | auth | Payment provider latency high (1037ms) (env=staging, region=ap-southeast-1, ip=115.98.200.17, request_id=yjhw02owshumce2e, trace_id=qsq485ikvgjc4r65cdinw57y, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:43:29 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=eu-west-1, ip=89.177.154.205, request_id=3wp4j1fsvygbqg8u, trace_id=2omh26b55mva6djnkmsjm08l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:43:36 | WARN | auth | High memory usage warning mem=79% (env=staging, region=ap-southeast-1, ip=225.3.39.195, request_id=01v7nt37ucufmz2a, trace_id=m5mz3ubo1zjcqh7qu4dfwkln, ua="PostmanRuntime/7.36.0")
2026-02-01 23:44:38 | WARN | auth | Elevated error rate observed window_s=60 rate=7.4% (env=prod, region=ap-southeast-1, ip=13.62.205.128, request_id=bpouqcmu7axea68f, trace_id=0kwcdyq9xv4hg23hc5lcvyyv, ua="curl/8.4.0")
2026-02-01 23:46:43 | WARN | auth | Elevated error rate observed window_s=60 rate=10.7% (env=staging, region=eu-west-1, ip=210.101.100.38, request_id=fiues1x1yeui8f70, trace_id=8ky7dxj3wwuqz8576xibw2cd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:48:50 | WARN | auth | High memory usage warning mem=96% (env=prod, region=me-south-1, ip=94.177.58.179, request_id=wvwwhymlo1s5b0mx, trace_id=zv9tqbcz5jx79fpdnbfmpay2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:49:17 | WARN | auth | Disk usage above 80% disk=95% (env=prod, region=us-east-1, ip=230.191.216.200, request_id=zinb3el19a4n7bxh, trace_id=phtq8fj56e0wvbyylohmplkc, ua="curl/8.4.0")
2026-02-01 23:53:32 | WARN | auth | Elevated error rate observed window_s=300 rate=7.9% (env=staging, region=us-east-1, ip=131.231.157.190, request_id=mkycf2h2f5fh6fj2, trace_id=r1je7l510rt1x86qmf2aq6zb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:53:56 | WARN | auth | Slow response detected (2260ms) endpoint=/users/8562/profile (env=prod, region=ap-southeast-1, ip=195.170.38.21, request_id=rpzg46739xqbio11, trace_id=re1zinwppjsgx4oqn3fyz2gh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:00:42 | WARN | auth | Circuit breaker half-open dependency=redis (env=dev, region=ap-southeast-1, ip=189.206.8.25, request_id=ixf1ml5o42s3gcos, trace_id=7mbda48yaft82tqu8plogpyo, ua="curl/8.4.0")
2026-02-02 00:03:07 | WARN | auth | Temporary network jitter detected rtt_ms=170 (env=staging, region=eu-west-1, ip=217.206.123.169, request_id=ciev27xlod745ymp, trace_id=ii1cl8eb9mintf7u5rtd4dva, ua="curl/8.4.0")
2026-02-02 00:06:04 | WARN | auth | High memory usage warning mem=66% (env=staging, region=ap-southeast-1, ip=169.246.40.170, request_id=57orh4axjfjru7eh, trace_id=2bi8m1s8q9rurfca7x3m6a44, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:07:17 | WARN | auth | Disk usage above 80% disk=81% (env=prod, region=ap-southeast-1, ip=217.124.117.221, request_id=ok0ho665x7dsw1yf, trace_id=a2zhsg5d4zptd8jdm0xcwh5j, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:09:31 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=20.3.77.105, request_id=927285hcx6512xre, trace_id=dpowswaspd4qgo2qbndarb06, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:10:25 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=22.64.18.251, request_id=hi09xx9phod8befn, trace_id=2ew0rn7sv3rejk89bg1jtraj, ua="curl/8.4.0")
2026-02-02 00:10:38 | WARN | auth | Elevated error rate observed window_s=120 rate=9.2% (env=prod, region=ap-southeast-1, ip=250.123.19.217, request_id=g4z2hwn0jildbuf2, trace_id=gbk5f73b571kn5u3fv6pwxt1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
